sum_edge_lengths,mean_dependency_distance,head_initial,exp_sum_edge_lengths,mean_hierarchical_distance,n,predicted_num_crossings,exp_num_crossings,tree_diameter,avg_pause_before_token,avg_pause_before_char
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,5491.0,1786.2
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,5491.0,1786.2
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
56,4.0,0.214286,74.6667,1.92857,15,3.75288,22.6667,6,2179.733333333333,673.4461538461538
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
75,3.94737,0.263158,133.0,1.73684,20,3.84229,39.6667,6,1899.15,617.7142857142857
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
59,3.6875,0.3125,96.0,1.8125,17,4.8842,29.3333,6,2004.9411764705883,616.7532467532468
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
127,4.23333,0.3,320.0,2.23333,31,17.0246,122.333,7,1672.6129032258063,598.991935483871
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
111,3.82759,0.275862,299.667,2.27586,30,15.2963,114.667,7,1710.1666666666667,599.4227642276422
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
133,3.41026,0.282051,533.0,2.61538,40,21.1925,218.0,8,1692.9,612.4753086419753
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
174,4.57895,0.315789,506.667,2.36842,39,22.7933,203.0,7,1583.5128205128206,585.2278481012659
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
133,3.41026,0.282051,533.0,2.61538,40,21.1925,218.0,8,1569.65,587.95
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
174,4.57895,0.315789,506.667,2.36842,39,22.7933,203.0,7,1583.5128205128206,585.2278481012659
105,3.08824,0.382353,408.0,5.05882,35,14.7372,163.667,12,1045.6285714285714,545.0602409638554
55,2.5,0.272727,176.0,2.0,23,7.4662,59.3333,5,2707.521739130435,891.7684210526315
155,2.67241,0.327586,1160.0,4.06897,59,28.8772,504.0,12,1695.4237288135594,635.8495575221239
56,2.94737,0.368421,133.0,1.73684,20,5.173,41.3333,5,1510.95,523.2439024390244
76,3.45455,0.318182,176.0,2.27273,23,10.0692,61.3333,8,2156.1739130434785,725.4615384615385
13,1.625,0.375,26.6667,1.5,9,0.0,5.66667,4,3076.6666666666665,1491.21875
13,1.625,0.125,26.6667,1.625,9,0.375,5.66667,5,3076.6666666666665,1491.032258064516
21,1.90909,0.363636,47.6667,1.54545,12,0.788336,11.3333,5,2531.0833333333335,1258.590909090909
21,1.90909,0.363636,47.6667,1.54545,12,0.788336,11.3333,5,2531.0833333333335,1258.590909090909
41,2.41176,0.411765,107.667,2.41176,18,2.77415,36.0,7,2609.5555555555557,1294.7761194029852
37,2.05556,0.333333,120.0,1.94444,19,3.60769,40.3333,6,2603.5789473684213,1321.6811594202898
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,2720.0,1440.8235294117646
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,2720.0,1440.8235294117646
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
35,2.91667,0.416667,56.0,1.75,13,2.90197,15.0,5,2924.6153846153848,1341.375
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
35,2.91667,0.416667,56.0,1.75,13,2.90197,15.0,5,2924.6153846153848,1341.375
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,3743.5,1164.0
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,3743.5,1242.75
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,3743.5,1239.5384615384614
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,3743.5,1325.909090909091
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
4,1.33333,0.666667,5.0,1.0,4,0.0,0.0,2,2800.0,1080.857142857143
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
4,1.33333,0.666667,5.0,1.0,4,0.0,0.0,2,2800.0,1080.857142857143
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
15,2.5,0.666667,16.0,1.16667,7,0.0,1.33333,3,5384.142857142857,2185.064516129032
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
15,2.5,0.666667,16.0,1.16667,7,0.0,1.33333,3,5384.142857142857,2253.733333333333
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
12,1.71429,0.428571,21.0,1.85714,8,0.571429,4.0,4,5153.75,2295.2580645161293
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
15,2.5,0.666667,16.0,1.16667,7,0.0,1.33333,3,5384.142857142857,2253.733333333333
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3668.764705882353
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3711.878787878788
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,4264.75,1806.9565217391305
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
12,2.0,0.0,16.0,1.5,7,1.32143,2.0,3,3131.285714285714,1334.590909090909
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,2866.625,1415.75
0,,,0.0,,1,0.0,0.0,0,17644.0,8822.0
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,2866.625,1415.75
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,2866.625,1415.75
30,3.0,0.2,40.0,2.2,11,2.24841,8.0,4,2162.6363636363635,1286.8235294117646
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,2866.625,1415.75
29,3.22222,0.111111,33.0,2.22222,10,1.76667,6.33333,4,2350.9,1317.3333333333333
51,2.55,0.4,146.667,1.95,21,4.05994,50.3333,6,3579.095238095238,1669.3918918918919
40,2.85714,0.428571,74.6667,1.85714,15,3.51051,22.3333,6,4046.8,1786.4313725490197
9,1.8,0.6,11.6667,1.6,6,0.5,1.66667,4,6468.666666666667,2157.375
19,2.375,0.5,26.6667,1.75,9,0.904545,5.33333,4,10237.0,3621.529411764706
13,1.85714,0.142857,21.0,1.42857,8,1.02597,3.0,3,2866.625,1415.75
0,,,0.0,,1,0.0,0.0,0,0.0,0.0
0,,,0.0,,1,0.0,0.0,0,952.0,952.0
0,,,0.0,,1,0.0,0.0,0,1700.0,252.7
0,,,0.0,,1,0.0,0.0,0,921.0,921.0
0,,,0.0,,1,0.0,0.0,0,1591.0,2184.0
0,,,0.0,,1,0.0,0.0,0,1264.0,1209.0
0,,,0.0,,1,0.0,0.0,0,1264.0,1264.0
0,,,0.0,,1,0.0,0.0,0,1264.0,1248.0
3,1.5,1.0,2.66667,1.0,3,0.0,0.0,2,9183.0,5027.571428571428
10,2.5,1.0,8.0,1.0,5,0.0,0.0,2,19990.0,9853.636363636364
7,1.75,1.0,8.0,1.25,5,0.0,0.666667,3,19990.0,10261.8
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3570.4666666666667,2211.5365853658536
0,,,0.0,,1,0.0,0.0,0,874.0,874.0
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3570.4666666666667,2211.5365853658536
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3570.4666666666667,2211.5365853658536
0,,,0.0,,1,0.0,0.0,0,858.0,858.0
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
35,2.69231,0.307692,65.0,2.15385,14,4.55646,16.3333,5,3144.714285714286,2028.55
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
55,2.75,0.3,146.667,2.15,21,5.30093,48.3333,7,2873.4761904761904,2064.5079365079364
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
55,2.75,0.3,146.667,2.15,21,5.30093,48.3333,7,2873.4761904761904,2064.5079365079364
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
56,2.8,0.3,146.667,2.1,21,6.4955,47.6667,6,2873.4761904761904,2177.296875
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
55,2.75,0.3,146.667,2.15,21,5.30093,48.3333,7,2873.4761904761904,2064.5079365079364
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
61,2.90476,0.238095,161.0,2.19048,22,8.20826,53.3333,6,2811.6363636363635,2010.6268656716418
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
57,2.85,0.35,146.667,2.05,21,6.54051,47.0,6,2873.4761904761904,2069.546875
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
60,2.5,0.375,208.0,2.70833,25,6.09198,75.0,9,2863.64,2030.263888888889
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
62,2.69565,0.391304,191.667,2.6087,24,8.2181,68.6667,9,2862.7083333333335,2030.1304347826087
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
14,1.55556,0.444444,33.0,2.44444,10,0.693182,7.66667,5,2467.9,2032.3103448275863
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
28,2.33333,0.416667,56.0,2.25,13,1.68939,16.0,6,3966.076923076923,2550.025641025641
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
33,3.0,0.545455,47.6667,2.18182,12,1.43956,12.3333,5,4261.416666666667,2606.0263157894738
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
28,2.33333,0.416667,56.0,2.25,13,1.68939,16.0,6,4068.076923076923,2606.0263157894738
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
28,2.33333,0.416667,56.0,2.25,13,1.68939,16.0,6,4068.076923076923,2606.0263157894738
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
32,2.46154,0.384615,65.0,2.23077,14,2.57693,19.0,6,3987.0,2614.4102564102564
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
45,3.0,0.533333,85.0,2.13333,16,2.55032,25.6667,6,4785.4375,2924.860465116279
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
31,2.21429,0.5,74.6667,2.21429,15,2.29302,22.0,6,5017.066666666667,2963.285714285714
9,1.8,0.6,11.6667,1.6,6,0.0,1.0,3,17383.666666666668,8168.625
47,3.35714,0.357143,74.6667,2.07143,15,5.41876,19.6667,5,3203.4,2077.243902439024
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,8352.2
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,14991.714285714286,8251.5
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,8352.2
21,3.5,1.0,16.0,1.0,7,0.0,0.0,2,14853.57142857143,7766.117647058823
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,8352.2
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,14991.714285714286,8251.5
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,8352.2
22,3.14286,0.571429,21.0,1.42857,8,0.25,3.66667,4,13540.875,7965.235294117647
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,8352.2
22,3.14286,0.571429,21.0,1.42857,8,0.25,3.66667,4,13540.875,7965.235294117647
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,19359.5,10985.0
22,3.14286,0.571429,21.0,1.42857,8,0.25,3.66667,4,13540.875,7965.235294117647
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
16,2.66667,0.333333,16.0,1.5,7,0.833333,2.0,3,8762.714285714286,4748.3448275862065
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
16,2.66667,0.333333,16.0,1.5,7,0.833333,2.0,3,8762.714285714286,4748.3448275862065
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
16,2.66667,0.333333,16.0,1.5,7,0.833333,2.0,3,8762.714285714286,4748.3448275862065
0,,,0.0,,1,0.0,0.0,0,13775.0,3694.0
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
16,2.66667,0.333333,16.0,1.5,7,0.833333,2.0,3,8762.714285714286,4748.3448275862065
0,,,0.0,,1,0.0,0.0,0,13775.0,3694.0
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
11,2.2,0.2,11.6667,1.6,6,0.0,1.0,3,9864.333333333334,4667.242424242424
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
16,2.66667,0.333333,16.0,1.5,7,0.833333,2.0,3,10423.0,4667.242424242424
15,2.5,0.666667,16.0,1.5,7,0.0,2.0,3,15337.142857142857,8802.666666666666
58,3.625,0.375,96.0,2.125,17,4.2969,29.0,6,4768.176470588235,2751.3673469387754
40,3.63636,0.272727,47.6667,1.63636,12,4.88378,11.0,4,6935.5,3646.5
0,,,0.0,,1,0.0,0.0,0,0.0,0.0
41,2.41176,0.235294,107.667,2.29412,18,4.29762,34.6667,7,6829.444444444444,2179.530303030303
42,2.625,0.1875,96.0,2.1875,17,5.17372,28.6667,7,7216.529411764706,2366.2033898305085
44,2.31579,0.263158,133.0,2.42105,20,4.78672,45.3333,7,6560.7,2174.518987341772
38,2.23529,0.235294,107.667,2.29412,18,3.38205,34.3333,6,6923.944444444444,2170.657894736842
43,2.38889,0.277778,120.0,2.27778,19,4.29952,38.3333,6,6613.736842105263,2155.844155844156
98,2.8,0.285714,431.667,2.88571,36,14.4968,169.333,7,4879.5,1858.0650406504064
98,2.8,0.285714,431.667,2.88571,36,14.4968,169.333,7,4879.5,1870.8688524590164
109,2.86842,0.315789,506.667,3.10526,39,16.2461,204.333,8,4563.333333333333,1737.148148148148
108,3.0,0.305556,456.0,2.88889,37,16.9579,179.333,7,4786.405405405405,1791.246153846154
135,3.55263,0.263158,506.667,2.94737,39,16.5342,206.333,10,4576.538461538462,1762.6842105263158
139,3.75676,0.297297,481.0,2.97297,38,18.7572,192.333,8,4690.421052631579,1786.2671755725191
116,2.82927,0.292683,587.667,3.26829,42,18.8467,241.333,8,4294.214285714285,1679.2777777777778
116,2.82927,0.292683,587.667,3.26829,42,18.8467,241.333,8,4294.214285714285,1693.8098591549297
122,2.83721,0.27907,645.0,3.4186,44,19.4782,267.667,9,4141.931818181818,1616.7058823529412
122,2.83721,0.27907,645.0,3.4186,44,19.4782,267.667,9,4141.931818181818,1616.7058823529412
123,2.73333,0.333333,705.0,3.51111,46,19.1804,295.333,9,4039.8478260869565,1558.0243902439024
123,2.73333,0.333333,705.0,3.51111,46,19.1804,295.333,9,4039.8478260869565,1575.6234567901236
125,2.71739,0.347826,736.0,3.56522,47,19.9007,309.333,9,4059.446808510638,1548.929411764706
124,2.75556,0.333333,705.0,3.48889,46,20.3845,294.667,8,4039.8478260869565,1562.2134146341464
216,4.07547,0.320755,971.667,3.71698,54,29.7818,417.667,9,3789.740740740741,1508.8412698412699
